logFC	P.Value	adj.P.Val	sig_adjP_lfc1	sig_pval_lfc1	sig_adjP_lfc2	sig_pval_lfc2	sig_adjP_lfc3	sig_pval_lfc3
USP19	0.31592572830276	0.0865004831885399	0.971395001212652	-	-	-	-	-	-
FBXO34	0.541214675876206	0.0865864949424922	0.971395001212652	-	-	-	-	-	-
PTDSS1	0.471032159864436	0.0866636738755648	0.971395001212652	-	-	-	-	-	-
TPM1	0.561272471742062	0.0868307038767396	0.971395001212652	-	-	-	-	-	-
CCT6A	-0.381958449160223	0.0871820185224338	0.971395001212652	-	-	-	-	-	-
ITGAE	-0.619635594460034	0.0872055867576432	0.971395001212652	-	-	-	-	-	-
PHGDH	-0.530346026736299	0.0874627696479979	0.971395001212652	-	-	-	-	-	-
AACS	0.76186506114974	0.0885352356341413	0.971395001212652	-	-	-	-	-	-
FOLR1	1.18112881806983	0.0886687686484188	0.971395001212652	-	-	-	-	-	-
TRPS1	1.10893721786217	0.0889169038501607	0.971395001212652	-	-	-	-	-	-
TRIAP1	0.498584492870824	0.0896187143934066	0.971395001212652	-	-	-	-	-	-
SCRN1	-0.559752053533995	0.0904463030053084	0.971395001212652	-	-	-	-	-	-
B2M	-0.260088734970631	0.0907271429065001	0.971395001212652	-	-	-	-	-	-
DHX9	-0.713523311529484	0.0909449401334424	0.971395001212652	-	-	-	-	-	-
ZNF444	0.362358102944776	0.0909986995209231	0.971395001212652	-	-	-	-	-	-
LAMB1	-0.991552173796847	0.0913302385809333	0.971395001212652	-	-	-	-	-	-
ARHGEF17	0.375688300321043	0.0915985051120789	0.971395001212652	-	-	-	-	-	-
RAD23A	0.457779359344638	0.0918626543350247	0.971395001212652	-	-	-	-	-	-
APPL1	0.553895655252535	0.0921436481901231	0.971395001212652	-	-	-	-	-	-
HSPH1	-0.49939124409296	0.0922645449081821	0.971395001212652	-	-	-	-	-	-
TOPBP1	-0.5788962649209	0.0924229840051867	0.971395001212652	-	-	-	-	-	-
UFD1	-0.5837467729848	0.0924709010578254	0.971395001212652	-	-	-	-	-	-
CFAP20	-0.665450872460844	0.0926389271365286	0.971395001212652	-	-	-	-	-	-
DUSP12	-0.52504241099449	0.0928383591686678	0.971395001212652	-	-	-	-	-	-
PSAT1	-0.968618327710517	0.0930763976371252	0.971395001212652	-	-	-	-	-	-
SS18	-0.449066152385168	0.0933840154771971	0.971395001212652	-	-	-	-	-	-
CDK4	-0.529257163780223	0.0934428646647678	0.971395001212652	-	-	-	-	-	-
SPECC1L	-0.608250638681543	0.0934880790588715	0.971395001212652	-	-	-	-	-	-
STXBP1	0.671670204584721	0.0935244400695841	0.971395001212652	-	-	-	-	-	-
BTBD1	-0.436641353804941	0.0939212645228908	0.971395001212652	-	-	-	-	-	-
DHX32	-0.418565237391729	0.0940363570059608	0.971395001212652	-	-	-	-	-	-
GABRE	-1.14643516165693	0.094080169741962	0.971395001212652	-	-	-	-	-	-
CYP27A1	0.431617476694105	0.0942085242564834	0.971395001212652	-	-	-	-	-	-
RBM12	-0.359782885530699	0.0944524991706827	0.971395001212652	-	-	-	-	-	-
IGF2	-1.94636482114636	0.0955444208383083	0.971395001212652	-	-	-	-	-	-
MGMT	-0.668366581438173	0.0957379246315574	0.971395001212652	-	-	-	-	-	-
TAGLN2	-0.604586800860546	0.0958534487530114	0.971395001212652	-	-	-	-	-	-
SMYD5	0.301353831479673	0.0959569423758723	0.971395001212652	-	-	-	-	-	-
RPS19	0.280501866600664	0.0964089209670222	0.971395001212652	-	-	-	-	-	-
ABCE1	-0.472478400609341	0.0964264399761332	0.971395001212652	-	-	-	-	-	-
TMEM30A	-0.479978437397368	0.0965740817093003	0.971395001212652	-	-	-	-	-	-
TMEM147	0.498058738428282	0.0966849468341695	0.971395001212652	-	-	-	-	-	-
ATG13	-0.401305425941857	0.0966917569919176	0.971395001212652	-	-	-	-	-	-
ISCU	0.325587852128445	0.096797458274744	0.971395001212652	-	-	-	-	-	-
CASP3	-0.436392105458217	0.0970803287716249	0.971395001212652	-	-	-	-	-	-
RNF7	0.367933336055959	0.0971969930776498	0.971395001212652	-	-	-	-	-	-
MAP1S	0.498796435595737	0.0972751490723187	0.971395001212652	-	-	-	-	-	-
SETD1B	0.361729300950158	0.0977293394963084	0.971395001212652	-	-	-	-	-	-
GLRX3	-0.369241715065748	0.097982495134666	0.971395001212652	-	-	-	-	-	-
MRPL28	0.441342708229283	0.0981001012306584	0.971395001212652	-	-	-	-	-	-
EIF3K	0.464060677805971	0.09818615799627	0.971395001212652	-	-	-	-	-	-
ACSL3	-0.523311648541503	0.0991002150708198	0.971395001212652	-	-	-	-	-	-
RSAD1	0.438822431513684	0.0992312615818294	0.971395001212652	-	-	-	-	-	-
MUL1	0.346527226050958	0.0996826133816657	0.971395001212652	-	-	-	-	-	-
LPIN2	-0.535171895145991	0.100299869628396	0.971395001212652	-	-	-	-	-	-
COX6B1	0.515322426455474	0.100551628282609	0.971395001212652	-	-	-	-	-	-
MCM2	-0.775687816628502	0.100991849375092	0.971395001212652	-	-	-	-	-	-
GNAI3	-0.427552563135725	0.101011482409508	0.971395001212652	-	-	-	-	-	-
WDR73	-0.427914700143519	0.101157722894364	0.971395001212652	-	-	-	-	-	-
SRSF3	-0.339235170338834	0.101523128526163	0.971395001212652	-	-	-	-	-	-
DNAJC8	0.341832309967989	0.102212758642276	0.971395001212652	-	-	-	-	-	-
TGFBRAP1	-0.279620941618741	0.102579915837552	0.971395001212652	-	-	-	-	-	-
TNFRSF21	-0.789984292496494	0.102719391914396	0.971395001212652	-	-	-	-	-	-
CX3CL1	-0.807646908776625	0.103153046237241	0.971395001212652	-	-	-	-	-	-
BLVRB	0.512982869854653	0.103340329468411	0.971395001212652	-	-	-	-	-	-
PODXL	1.0386565476107	0.103747643412699	0.971395001212652	-	-	-	-	-	-
BCKDHA	0.517157373707127	0.104109437332765	0.971395001212652	-	-	-	-	-	-
TRIP12	-0.330991193549028	0.104742167329039	0.971395001212652	-	-	-	-	-	-
CP	1.33946844836859	0.10518763012398	0.971395001212652	-	-	-	-	-	-
SLC26A2	-0.973432616174129	0.10568948470152	0.971395001212652	-	-	-	-	-	-
KDM4A	0.280387916585684	0.105823105087381	0.971395001212652	-	-	-	-	-	-
PBX1	-0.47992561478569	0.105845808805393	0.971395001212652	-	-	-	-	-	-
SDHAF1	0.386728220628654	0.105911953646238	0.971395001212652	-	-	-	-	-	-
RTL8A	-0.472971802349176	0.105915993085661	0.971395001212652	-	-	-	-	-	-
MEST	-1.02841027414482	0.105926754541487	0.971395001212652	-	-	-	-	-	-
SLC44A4	-1.29871411382741	0.10653091126895	0.971395001212652	-	-	-	-	-	-
UBA52	0.255772896339478	0.106684733165416	0.971395001212652	-	-	-	-	-	-
PLIN3	-0.454676511044115	0.106981610946763	0.971395001212652	-	-	-	-	-	-
CHMP2B	0.406898062973134	0.107085573501932	0.971395001212652	-	-	-	-	-	-
RTRAF	0.367057446660223	0.107388513155685	0.971395001212652	-	-	-	-	-	-
SGCE	-0.853543968968137	0.107754368704308	0.971395001212652	-	-	-	-	-	-
GTF2IRD1	-0.530549485408545	0.107812640265848	0.971395001212652	-	-	-	-	-	-
SNRPD2	0.445548581464136	0.107849293302675	0.971395001212652	-	-	-	-	-	-
SMPD4	-0.566551494138082	0.107896902167618	0.971395001212652	-	-	-	-	-	-
UQCRC1	0.4918177431141	0.108465244559987	0.971395001212652	-	-	-	-	-	-
GPX3	1.40125258727018	0.108554236769767	0.971395001212652	-	-	-	-	-	-
FMR1	-0.522086988540566	0.109585493938748	0.971395001212652	-	-	-	-	-	-
DEFB1	1.86282707685551	0.11037164566439	0.971395001212652	-	-	-	-	-	-
ADAP1	-0.454703805554309	0.110567435210162	0.971395001212652	-	-	-	-	-	-
MISP	-0.529954285119025	0.110612545333894	0.971395001212652	-	-	-	-	-	-
UBE2D3	-0.334767070678837	0.110724790253817	0.971395001212652	-	-	-	-	-	-
ST13	-0.395460919233979	0.110727322695427	0.971395001212652	-	-	-	-	-	-
NT5C2	-0.559689149550916	0.110797413340614	0.971395001212652	-	-	-	-	-	-
PLEKHF1	-0.42628293800164	0.111320310329984	0.971395001212652	-	-	-	-	-	-
ASAP1	-0.566863823933507	0.111633686065122	0.971395001212652	-	-	-	-	-	-
CASP7	-0.593557799445627	0.111673665273203	0.971395001212652	-	-	-	-	-	-
CDK2AP1	0.408238520503388	0.111766800240189	0.971395001212652	-	-	-	-	-	-
FIG4	-0.339249113528476	0.111903416821893	0.971395001212652	-	-	-	-	-	-
PAIP2B	0.628740825945787	0.112124924144294	0.971395001212652	-	-	-	-	-	-
SLC52A2	-0.621318658387641	0.112532320465707	0.971395001212652	-	-	-	-	-	-
PAXIP1	-0.608674975646611	0.112613497091574	0.971395001212652	-	-	-	-	-	-
PFKL	0.513021484731318	0.112750505637867	0.971395001212652	-	-	-	-	-	-
KLHDC2	0.485085253316465	0.11332506956469	0.971395001212652	-	-	-	-	-	-
GPR27	0.747476157286765	0.113665502228081	0.971395001212652	-	-	-	-	-	-
TTC3	0.403661314210657	0.1144509143929	0.971395001212652	-	-	-	-	-	-
RPL38	0.301259753218294	0.114589192231027	0.971395001212652	-	-	-	-	-	-
RAC1	-0.360198605012533	0.115039973698258	0.971395001212652	-	-	-	-	-	-
ELF4	-0.648927657212639	0.115132140959742	0.971395001212652	-	-	-	-	-	-
HNRNPA1	-0.367234750757834	0.115274821709326	0.971395001212652	-	-	-	-	-	-
RECQL	-0.626517468460785	0.115880531908364	0.971395001212652	-	-	-	-	-	-
BCAM	0.6934138722102	0.115915057957192	0.971395001212652	-	-	-	-	-	-
LMAN1	-0.645982161231905	0.115937596451796	0.971395001212652	-	-	-	-	-	-
AMFR	-0.88277867868642	0.116070155988273	0.971395001212652	-	-	-	-	-	-
CDC42EP4	0.542972205214864	0.116451662353087	0.971395001212652	-	-	-	-	-	-
CKAP5	-0.425548002929179	0.116464111447422	0.971395001212652	-	-	-	-	-	-
NNMT	1.30638529536839	0.116837215719119	0.971395001212652	-	-	-	-	-	-
STIP1	-0.544304986659927	0.116923618911122	0.971395001212652	-	-	-	-	-	-
KRT19	0.421646042457391	0.11763195155773	0.971395001212652	-	-	-	-	-	-
RHBDF2	0.395404645440999	0.118114675094433	0.971395001212652	-	-	-	-	-	-
BHLHE40	-0.752623855959141	0.11817754116325	0.971395001212652	-	-	-	-	-	-
MMP7	-1.50640624990777	0.118177688797892	0.971395001212652	-	-	-	-	-	-
ZNF532	-0.397226422730879	0.118339587063719	0.971395001212652	-	-	-	-	-	-
ATP5PD	0.287942339561494	0.118939116355967	0.971395001212652	-	-	-	-	-	-
C8orf33	-0.782504685887331	0.119602973278775	0.971395001212652	-	-	-	-	-	-
CCZ1	-0.364669474524718	0.119661915393011	0.971395001212652	-	-	-	-	-	-
SLC38A2	-0.458470005988407	0.119740359976525	0.971395001212652	-	-	-	-	-	-
COPG1	0.498012602784612	0.11985179099635	0.971395001212652	-	-	-	-	-	-
YBX1	0.388300475203968	0.11987837086388	0.971395001212652	-	-	-	-	-	-
H2AZ1	-0.426127634540368	0.119915015150682	0.971395001212652	-	-	-	-	-	-
BFAR	-0.399268273900355	0.120046573124795	0.971395001212652	-	-	-	-	-	-
ARL2BP	-0.509903805589195	0.120826427647054	0.971395001212652	-	-	-	-	-	-
SPOP	0.384368340855753	0.120901286349014	0.971395001212652	-	-	-	-	-	-
HNRNPA3	-0.379928982328088	0.121047839279662	0.971395001212652	-	-	-	-	-	-
USP3	0.521136826988897	0.121150403977951	0.971395001212652	-	-	-	-	-	-
DHX29	-0.570735015760923	0.121498659681572	0.971395001212652	-	-	-	-	-	-
CTSS	-0.647861256464069	0.121837616686573	0.971395001212652	-	-	-	-	-	-
ABCF3	0.343804278667314	0.121944976898137	0.971395001212652	-	-	-	-	-	-
MECR	0.398154674032133	0.121992111249332	0.971395001212652	-	-	-	-	-	-
GLOD4	-0.447835621936326	0.12202403425728	0.971395001212652	-	-	-	-	-	-
SLC25A6	-0.542991293402455	0.122070652745817	0.971395001212652	-	-	-	-	-	-
TM9SF3	-0.310080540652179	0.122277070623296	0.971395001212652	-	-	-	-	-	-
ASS1	0.512451062245674	0.122502813418623	0.971395001212652	-	-	-	-	-	-
MTPAP	0.4517318228235	0.123014477354486	0.971395001212652	-	-	-	-	-	-
CERS2	-0.399355132890425	0.123761759204445	0.971395001212652	-	-	-	-	-	-
DBNDD2	-0.61101196512314	0.123904080012323	0.971395001212652	-	-	-	-	-	-
PDHB	0.487806561293514	0.124052775770926	0.971395001212652	-	-	-	-	-	-
BZW1	-0.464248926289163	0.124082085300102	0.971395001212652	-	-	-	-	-	-
MAFF	-0.729430219188207	0.124495355045383	0.971395001212652	-	-	-	-	-	-
SMC4	-0.512976086950962	0.124514024141585	0.971395001212652	-	-	-	-	-	-
MGRN1	-0.369457739967279	0.124790750885039	0.971395001212652	-	-	-	-	-	-
AGO2	-0.553979198734944	0.124965745857366	0.971395001212652	-	-	-	-	-	-
ATP6V1E1	-0.421482339142773	0.124993482202539	0.971395001212652	-	-	-	-	-	-
CLN5	-0.607985965554453	0.125290676853367	0.971395001212652	-	-	-	-	-	-
HDAC3	-0.338799820733563	0.12537610922386	0.971395001212652	-	-	-	-	-	-
CEBPZ	-0.34235983423633	0.125763886941585	0.971395001212652	-	-	-	-	-	-
RAB3D	0.380697838480214	0.126179120823945	0.971395001212652	-	-	-	-	-	-
PLP2	-0.847455150907565	0.126331406660524	0.971395001212652	-	-	-	-	-	-
LY6E	-1.00473401617544	0.126598226804081	0.971395001212652	-	-	-	-	-	-
KRT23	-1.55019051850739	0.126660003971573	0.971395001212652	-	-	-	-	-	-
DDRGK1	0.454501923216266	0.127158362021189	0.971395001212652	-	-	-	-	-	-
NRAS	-0.502759717208593	0.128209347762705	0.971395001212652	-	-	-	-	-	-
OLFML2A	0.868924151239361	0.128442569761032	0.971395001212652	-	-	-	-	-	-
PSMD8	0.535245249623703	0.128799792632331	0.971395001212652	-	-	-	-	-	-
IER3	-0.973362833836139	0.129164578606519	0.971395001212652	-	-	-	-	-	-
AKR7A3	0.375227680638211	0.129667413952298	0.971395001212652	-	-	-	-	-	-
TRRAP	-0.5173560402456	0.129838174529057	0.971395001212652	-	-	-	-	-	-
CCNB1IP1	-0.557862245456313	0.130153797434973	0.971395001212652	-	-	-	-	-	-
MYL12B	-0.321691310067926	0.130351486561245	0.971395001212652	-	-	-	-	-	-
EIF4H	-0.296482359416065	0.13035164059579	0.971395001212652	-	-	-	-	-	-
DNAJA3	-0.372700607025102	0.130426398571574	0.971395001212652	-	-	-	-	-	-
DIABLO	0.397050517050572	0.130639664401722	0.971395001212652	-	-	-	-	-	-
GMNN	-0.737128023199662	0.130899623589386	0.971395001212652	-	-	-	-	-	-
HEBP1	0.643532286372788	0.131053308262271	0.971395001212652	-	-	-	-	-	-
DEK	-0.485869356031886	0.13122560603454	0.971395001212652	-	-	-	-	-	-
LAMB2	0.672187312139876	0.131701075082264	0.971395001212652	-	-	-	-	-	-
CD164	-0.556876859233542	0.13201724684257	0.971395001212652	-	-	-	-	-	-
SLC3A2	-0.408899199362903	0.13253665678854	0.971395001212652	-	-	-	-	-	-
PTP4A3	-0.646474444114005	0.132983513292306	0.971395001212652	-	-	-	-	-	-
CLASRP	0.423761700514146	0.132995479146438	0.971395001212652	-	-	-	-	-	-
NXT1	-0.43718837783043	0.133095262942116	0.971395001212652	-	-	-	-	-	-
OSBPL9	0.434097644313367	0.13321108211241	0.971395001212652	-	-	-	-	-	-
GSTO1	-0.452316652309636	0.133227028344888	0.971395001212652	-	-	-	-	-	-
RBCK1	0.424916776687455	0.133248326953519	0.971395001212652	-	-	-	-	-	-
HTRA1	0.75874143353716	0.133257577243356	0.971395001212652	-	-	-	-	-	-
DDIT3	-0.472967128503162	0.133645873587316	0.971395001212652	-	-	-	-	-	-
SSR1	0.498705173928233	0.133780150685201	0.971395001212652	-	-	-	-	-	-
MGST2	-0.531481580254719	0.134040913688919	0.971395001212652	-	-	-	-	-	-
YTHDF3	-0.514939684323316	0.134369993944688	0.971395001212652	-	-	-	-	-	-
BTF3	-0.288143169193937	0.13450407859846	0.971395001212652	-	-	-	-	-	-
PTOV1	0.50590370059801	0.13505726631289	0.971395001212652	-	-	-	-	-	-
BTG1	0.360992905754925	0.135068336421618	0.971395001212652	-	-	-	-	-	-
GSDMD	-0.59622722829104	0.135117203170889	0.971395001212652	-	-	-	-	-	-
ZC3H15	-0.292505133467662	0.135390616999259	0.971395001212652	-	-	-	-	-	-
DDX11	-0.503389083620132	0.136330829765341	0.971395001212652	-	-	-	-	-	-
MRPL42	0.431836198442662	0.136796068213657	0.971395001212652	-	-	-	-	-	-
PPP1CA	-0.381586220238104	0.137226501259064	0.971395001212652	-	-	-	-	-	-
NHEJ1	-0.403514559823168	0.137302771768737	0.971395001212652	-	-	-	-	-	-
CNOT6	-0.494899293724067	0.137701173146268	0.971395001212652	-	-	-	-	-	-
RALB	-0.415098394139432	0.137740727611533	0.971395001212652	-	-	-	-	-	-
PIK3R2	0.289297952490306	0.138275830867425	0.971395001212652	-	-	-	-	-	-
ODC1	0.681648463007585	0.138712063159099	0.971395001212652	-	-	-	-	-	-
HSP90AB1	-0.386026794119225	0.13936542102233	0.971395001212652	-	-	-	-	-	-
ATXN2	0.392073607391874	0.139485212803624	0.971395001212652	-	-	-	-	-	-
AMD1	-0.424034550637301	0.139529032920384	0.971395001212652	-	-	-	-	-	-
IVNS1ABP	-0.393275131212095	0.140127358945268	0.971395001212652	-	-	-	-	-	-
HSPB1	-0.442651107739068	0.140211640957895	0.971395001212652	-	-	-	-	-	-
ITGAV	-0.584016465792357	0.140320672491495	0.971395001212652	-	-	-	-	-	-
MAP4	0.297555200807886	0.140772846570203	0.971395001212652	-	-	-	-	-	-
GIT1	0.284879779091938	0.140884329062486	0.971395001212652	-	-	-	-	-	-
EDEM1	-0.385284029436769	0.140914015276032	0.971395001212652	-	-	-	-	-	-
CBFB	-0.614542073773582	0.141509328734068	0.971395001212652	-	-	-	-	-	-
WDR82	0.331221283654427	0.141541977167506	0.971395001212652	-	-	-	-	-	-
PPP4R1	-0.561001406130345	0.141657823513255	0.971395001212652	-	-	-	-	-	-
WEE1	-0.512239116494941	0.141700774840192	0.971395001212652	-	-	-	-	-	-
LYPLA1	-0.439934844865454	0.141870663712008	0.971395001212652	-	-	-	-	-	-
PIGT	0.252188796600591	0.142217012288052	0.971395001212652	-	-	-	-	-	-
XPC	-0.461269832234881	0.142472872031559	0.971395001212652	-	-	-	-	-	-
NDUFB1	0.247693025580067	0.143199447137042	0.971395001212652	-	-	-	-	-	-
PTGES3	-0.282097744592557	0.143364947511474	0.971395001212652	-	-	-	-	-	-
IRF2BP1	0.368314411623059	0.143876426940653	0.971395001212652	-	-	-	-	-	-
HADHB	0.33663328194436	0.143959646566364	0.971395001212652	-	-	-	-	-	-
CTDSP2	-0.295470931422177	0.144000057306898	0.971395001212652	-	-	-	-	-	-
HSPE1	-0.348039852247093	0.144156159087851	0.971395001212652	-	-	-	-	-	-
OAZ2	0.341021769252778	0.144565444924744	0.971395001212652	-	-	-	-	-	-
LYPD1	-1.57414546881778	0.144787806277931	0.971395001212652	-	-	-	-	-	-
PRMT1	0.307714222371834	0.144867460877559	0.971395001212652	-	-	-	-	-	-
ECH1	0.488351384324436	0.144923676993526	0.971395001212652	-	-	-	-	-	-
GLDC	1.52697479336839	0.1461109825578	0.971395001212652	-	-	-	-	-	-
HLA-A	-0.324706912742335	0.146553516807352	0.971395001212652	-	-	-	-	-	-
PITPNB	-0.426095001124335	0.146557151522316	0.971395001212652	-	-	-	-	-	-
PARN	-0.408728062907656	0.146624147722946	0.971395001212652	-	-	-	-	-	-
MRPS14	-0.506236466231863	0.146670642857777	0.971395001212652	-	-	-	-	-	-
ENY2	0.500159064152111	0.147291701439177	0.971395001212652	-	-	-	-	-	-
PRDX3	-0.293269643544722	0.147728726906914	0.971395001212652	-	-	-	-	-	-
KIFAP3	-0.488090344864984	0.147770015472683	0.971395001212652	-	-	-	-	-	-
HNRNPK	-0.203624560472501	0.148007922094214	0.971395001212652	-	-	-	-	-	-
POM121C	-0.472752909538347	0.149451535613105	0.971395001212652	-	-	-	-	-	-
GDE1	-0.448850743378104	0.149459817967758	0.971395001212652	-	-	-	-	-	-
TAGLN	0.931986884820287	0.149512647627275	0.971395001212652	-	-	-	-	-	-
SMIM27	0.32786193965583	0.150097493335087	0.971395001212652	-	-	-	-	-	-
COPE	0.234164141280908	0.150157732997246	0.971395001212652	-	-	-	-	-	-
POU5F1	0.403383136599011	0.150291472459323	0.971395001212652	-	-	-	-	-	-
SUPV3L1	0.454241998559963	0.15072536562517	0.971395001212652	-	-	-	-	-	-
ANKRD46	0.447566471257789	0.151063386276972	0.971395001212652	-	-	-	-	-	-
AKR7A2	0.43437679418532	0.151304664674759	0.971395001212652	-	-	-	-	-	-
EIF2B2	0.423506741082839	0.151630713856411	0.971395001212652	-	-	-	-	-	-
ATRN	0.377954793691861	0.152347141494208	0.971395001212652	-	-	-	-	-	-
CORO1B	-0.300613123585202	0.153232448186046	0.971395001212652	-	-	-	-	-	-
NUP42	-0.41083126517562	0.153339510698081	0.971395001212652	-	-	-	-	-	-
SPCS1	0.381196792114497	0.153389914884978	0.971395001212652	-	-	-	-	-	-
KANSL2	-0.400366027834147	0.153623489464706	0.971395001212652	-	-	-	-	-	-
DNMT1	-0.551704102530173	0.153706587993687	0.971395001212652	-	-	-	-	-	-
TMEM109	-0.313218820865981	0.153813599872062	0.971395001212652	-	-	-	-	-	-
CHD1	-0.482240986872724	0.153814914979898	0.971395001212652	-	-	-	-	-	-
PKD2	-0.548243038785526	0.154419296357358	0.971395001212652	-	-	-	-	-	-
PTPRF	0.352841588453173	0.154772886181691	0.971395001212652	-	-	-	-	-	-
POLR2C	-0.303424015410812	0.154974768413445	0.971395001212652	-	-	-	-	-	-
RNF10	0.383694832960349	0.155498558125289	0.971395001212652	-	-	-	-	-	-
ISOC2	0.472276486891104	0.155634132544517	0.971395001212652	-	-	-	-	-	-
LETMD1	-0.469603227760045	0.155921574059989	0.971395001212652	-	-	-	-	-	-
MRPL2	0.394423954831575	0.156447143592141	0.971395001212652	-	-	-	-	-	-
HOOK2	0.489239823402001	0.156653389047468	0.971395001212652	-	-	-	-	-	-
SCARB2	-0.429651438512861	0.156943214028519	0.971395001212652	-	-	-	-	-	-
ASH2L	0.372683171040448	0.157265193951175	0.971395001212652	-	-	-	-	-	-
DNALI1	-1.00569903830582	0.157473732185668	0.971395001212652	-	-	-	-	-	-
NPTN	0.363968403124891	0.157489390219482	0.971395001212652	-	-	-	-	-	-
GAK	0.555839131762856	0.15773242719584	0.971395001212652	-	-	-	-	-	-
RBM8A	-0.352476192843055	0.157892042131064	0.971395001212652	-	-	-	-	-	-
ANKMY2	-0.48439528790031	0.158007849490064	0.971395001212652	-	-	-	-	-	-
ZNF410	0.38861312940356	0.158451190092549	0.971395001212652	-	-	-	-	-	-
BTN3A2	-0.824624800694145	0.158719432350982	0.971395001212652	-	-	-	-	-	-
SNX1	0.279906604655092	0.15895824812957	0.971395001212652	-	-	-	-	-	-
CARHSP1	-0.274346826899404	0.159136987812279	0.971395001212652	-	-	-	-	-	-
MRPL34	0.402179626587598	0.159149870990303	0.971395001212652	-	-	-	-	-	-
PTTG1	-0.668449241180481	0.15947008981839	0.971395001212652	-	-	-	-	-	-
SON	0.274829295473633	0.159872357833795	0.971395001212652	-	-	-	-	-	-
ERI3	0.42033436861367	0.160249009762639	0.971395001212652	-	-	-	-	-	-
PPP1R26	-0.405465969404217	0.160493362917527	0.971395001212652	-	-	-	-	-	-
HSF1	-0.69662301038141	0.160560040901602	0.971395001212652	-	-	-	-	-	-
MCCC1	0.501218830587283	0.160758779801819	0.971395001212652	-	-	-	-	-	-
UBXN4	-0.347350703534479	0.161640735667292	0.971395001212652	-	-	-	-	-	-
SRSF7	-0.28515048807154	0.161649028783957	0.971395001212652	-	-	-	-	-	-
SPG21	0.220803330211783	0.161925393298075	0.971395001212652	-	-	-	-	-	-
LBR	-0.649869163514417	0.161960769698738	0.971395001212652	-	-	-	-	-	-
TCEAL9	-0.33057096616995	0.162024333694098	0.971395001212652	-	-	-	-	-	-
CDC42SE1	-0.271850736034904	0.162184418832337	0.971395001212652	-	-	-	-	-	-
NR1H2	0.418606213204378	0.162390471584437	0.971395001212652	-	-	-	-	-	-
DUSP6	-1.0117785446276	0.162514140058277	0.971395001212652	-	-	-	-	-	-
ZNF12	-0.421723085370924	0.163140579384055	0.971395001212652	-	-	-	-	-	-
TCTN3	-0.307242119873212	0.163325696253349	0.971395001212652	-	-	-	-	-	-
SNX27	0.313701208470194	0.163498212888549	0.971395001212652	-	-	-	-	-	-
HLA-DMB	-0.81063964032376	0.16354050853365	0.971395001212652	-	-	-	-	-	-
TLE1	-0.356025348861776	0.1636467367764	0.971395001212652	-	-	-	-	-	-
